"TIME","X","Y","Z","AZIMUTH","PITCH","ROLL"
12762,-0.88532263,-9.697687,0.9942854,2.3747926,1.4343678,0.7274919
12801,-1.334794,-10.501288,0.95342433,2.3329227,1.4158454,0.9505468
12840,-2.0294318,-10.800936,-0.23154591,1.8186841,1.3838907,1.684399
12880,-5.597963,-13.0619135,0.6946377,2.2695851,1.1631309,1.4473398
12919,-9.80665,-13.0619135,1.5390993,2.4951992,0.9209435,1.4151218
12968,-4.1814466,-12.721405,2.7921712,2.7823448,1.1944014,0.98204243
13009,-1.4165162,-15.009624,-2.0294318,1.2038977,1.4073792,2.5322192
13049,1.607201,-17.011814,-0.38136974,-1.4463539,1.4740006,-1.8037755
13088,6.66035,-11.9450445,-1.8387469,-2.2263546,1.0463798,-1.8401604
13127,-2.1792557,-9.234595,-1.0760075,1.5471541,1.313446,2.0294313
13168,-1.4165162,-5.8158884,-2.4516625,1.9092587,1.1177245,2.6176734
13208,3.405087,-3.173541,-0.9125633,-2.6056507,0.7329429,-1.8326432
13248,4.2495484,-2.6423476,0.84446156,-2.7848988,0.5476452,-1.3746338
13288,2.4108016,-2.4516625,-0.0,-2.6588182,0.7938012,-1.5707964
13333,0.38136974,-6.0474343,3.2961242,2.8695555,1.0689663,-0.11519028
13373,-11.645397,-18.074202,15.091345,2.5059764,0.75880224,0.6572204
13416,-6.1700177,-10.760075,4.440233,2.2128026,0.9557437,0.9470059
13456,3.990762,-14.369467,0.19068487,-2.2495742,1.2996042,-1.523051
13500,2.1111538,-12.258313,-0.95342433,-1.6468759,1.3840284,-1.9949907
13539,1.7978859,-3.5276701,-1.2258313,-1.8573397,1.0180842,-2.1692152
13581,1.1168685,-9.575105,-2.982856,-0.6791924,1.2496667,-2.7833226
13626,0.38136974,-12.721405,-3.1463003,-0.013360657,1.3266333,-3.020969
13666,-0.46309182,-8.471856,-1.3075534,0.72377443,1.4085019,2.8012106
13707,-1.525479,-8.19945,-1.4982382,1.3499408,1.3157065,2.3471856
13747,-2.8738933,-8.921328,1.1849703,2.458133,1.2355064,1.1797127
13791,-2.1383946,-9.275456,1.56634,2.607974,1.2924409,0.9386
13835,-1.1849703,-9.152874,0.61291564,2.5004902,1.4260584,1.093451
13875,-1.3756552,-9.493382,0.95342433,2.8475766,1.3962822,0.964737
13918,-1.7570249,-10.528529,0.6537767,2.919639,1.3945825,1.2145767
13957,-2.7240696,-11.114203,-0.14982383,2.7715814,1.330087,1.625741
14000,-6.5513873,-12.598822,1.4982382,-2.9591157,1.0807681,1.3459723
14048,-6.0882955,-11.836082,1.6889231,-2.6450574,1.0804684,1.3001957
14089,-2.7513103,-14.2877445,2.152015,-2.1640997,1.3310258,0.9070172
14128,-1.607201,-17.815414,-1.879608,2.6587903,1.4328623,2.4341612
14168,3.336985,-17.692831,-0.7627395,0.56745857,1.3796867,-1.7955076
14209,4.862464,-10.079058,0.46309182,0.28613394,1.119532,-1.4758446
14249,-3.5957718,-7.7363577,-2.070293,2.9352434,1.078515,2.0931997
14288,-0.23154591,-4.372132,-2.4925237,2.2512395,1.0508068,3.0489624
14327,4.671779,-3.486809,-0.29964766,2.3785496,0.64018095,-1.6348485
14366,3.486809,-2.3426998,0.95342433,-2.8944113,0.5750269,-1.3038833
14408,1.607201,-2.7513103,0.92618364,-1.6436676,0.9775875,-1.0480072
14448,-0.3405087,-6.2108784,6.1291566,-2.35471,0.7912503,0.055498503
14496,-10.18802,-18.46919,12.217452,-2.6144261,0.85976595,0.6950671
14538,-3.486809,-16.276316,4.7126403,-2.4038584,1.2250857,0.6369956
14580,4.7535014,-15.6634,-0.14982383,0.06341781,1.2760135,-1.6023046
14620,3.7864566,-3.9090397,-0.7218784,0.7122625,0.7924031,-1.759183
14659,1.56634,-4.440233,-3.5957718,1.6343855,0.84727734,-2.730773
14699,0.3405087,-12.5579605,-5.706926,1.7907001,1.1435807,-3.0819974
14739,-0.10896278,-12.912089,-1.9477097,1.827644,1.4208506,3.085707
14779,-1.2666923,-8.308413,-0.0,-3.00322,1.4195024,1.5707964
14818,-2.4108016,-8.662541,0.23154591,-2.9697034,1.2981746,1.4750448
14858,-3.445948,-9.084772,2.3018389,-2.468612,1.1428384,0.9818821
14897,-1.2258313,-9.384419,1.56634,-2.143599,1.3619411,0.6640461
14938,-1.4982382,-9.084772,0.7218784,-2.5385048,1.3897389,1.1217997
15008,-1.6480621,-10.501288,1.1849703,-2.26355,1.3798565,0.94742674
15048,-3.255263,-11.454713,0.53119355,-2.6286676,1.290436,1.409042
15089,-4.140586,-10.310603,1.6480621,-2.2956035,1.1628205,1.1919925
15129,-6.851035,-13.0619135,1.4165162,-2.3557463,1.079077,1.3669099
15168,-4.8216033,-10.337844,-0.10896278,-2.5247555,1.1342877,1.5933913
15209,-4.099725,-12.408136,0.5720546,-2.3691957,1.2487996,1.4321566
15249,-3.9499009,-18.496431,-1.7297841,-2.9611607,1.3417574,1.9835684
15290,3.636633,-16.167353,-5.597963,1.6533151,1.1792189,-2.565474
15330,-1.4573772,-10.991621,-1.1441092,3.0833175,1.4038001,2.2363527
15369,-3.636633,-8.158588,-3.255263,3.1047878,1.0316747,2.3009148
15408,1.4982382,-2.7921712,-2.2201166,2.2614293,0.8061987,-2.5479484
15450,4.0588636,-4.2904096,-1.3075534,2.316957,0.78845274,-1.8824463
15492,4.903325,-4.5219555,-0.7627395,2.6745114,0.73900306,-1.7251151
15534,3.445948,-4.099725,1.0760075,2.9384627,0.8488287,-1.2681365
15574,2.2609777,-8.117727,6.0882955,3.0562088,0.8960267,-0.3555797
15673,-11.876944,-18.687117,9.656827,3.025714,0.8844924,0.8881345
15676,1.1168685,-6.428804,1.607201,2.8474464,1.2752742,-0.6073052
15715,4.440233,-14.601013,-1.8387469,-2.7585409,1.2528169,-1.9634074
15753,3.445948,-9.534244,0.38136974,-3.0170128,1.2220261,-1.460573
15792,-1.2258313,-6.0474343,-2.3018389,-1.6576225,1.1636521,2.6522498
15831,-0.19068487,-13.375181,-2.3018389,-1.3961484,1.3997957,3.0589411
15871,-1.4573772,-10.269742,-0.0,0.52485,1.4298276,1.5707964
15916,-1.4165162,-6.66035,-1.6480621,-0.7437613,1.255404,2.4316068
15956,-2.5606253,-7.43671,2.8330324,1.852484,1.096407,0.734936
15999,0.23154591,-10.337844,1.4573772,2.2658496,1.4290107,-0.15756156
16041,0.53119355,-9.80665,1.3075534,2.507947,1.4278622,-0.38588265
16081,-0.5720546,-9.152874,-0.3405087,-0.03596153,1.4981897,2.107707
16120,-0.7627395,-11.073342,0.19068487,0.7885356,1.4999143,1.3258177
16161,-2.0294318,-11.917805,-0.50395286,0.344848,1.3971069,1.8141952
16202,-4.2086873,-10.228881,-0.040861044,0.7291403,1.1804405,1.5805048
16243,-6.6331096,-12.762266,1.9885708,1.2540897,1.0736539,1.2795279
16283,-6.782933,-11.917805,1.2258313,1.1865703,1.0464388,1.3920033
16323,-3.759216,-10.800936,0.27240697,0.82052696,1.2350501,1.498459
16363,-0.84446156,-14.9006605,-0.95342433,-0.3430298,1.4855287,2.4167266
16402,3.1463003,-17.270601,-1.0351465,-2.4624953,1.3813139,-1.8886458
16442,5.706926,-11.413852,-2.3699405,-2.5240679,1.0745802,-1.9644005
16483,-4.5628166,-10.269742,-2.5333846,-0.2399311,1.1006215,2.0776412
16524,-3.9090397,-6.973618,-2.9147544,-0.6653597,0.960593,2.2115042
16585,3.445948,-4.7126403,-0.10896278,-2.8832612,0.93918914,-1.6024064
16628,4.0588636,-5.325556,0.19068487,-2.9991732,0.91903394,-1.5238509
16669,2.5333846,-4.099725,0.9942854,2.94342,0.98476124,-1.1967955
16710,1.4165162,-6.238119,4.4810944,2.1806123,0.925138,-0.30616978
16753,-11.3321295,-17.502148,11.727119,1.4427191,0.8207106,0.7682705
16794,-7.5865335,-12.4489975,3.8681788,0.9818584,0.97085375,1.0992805
16834,1.7570249,-8.430995,4.2904096,2.2710135,1.0680264,-0.3886895
16873,3.6774938,-16.84837,-4.099725,-2.1618047,1.2548636,-2.4104319
16913,0.50395286,-7.273266,1.7978859,2.1798465,1.3195046,-0.27328968
16959,0.23154591,-5.9793324,-2.5333846,-1.5281333,1.1685394,-3.050448
17001,0.19068487,-11.413852,-2.6423476,-1.3854269,1.3427292,-3.0695527
17045,-0.040861044,-11.304889,-0.8036005,-1.1701564,1.4997402,3.0907888
17085,-1.4982382,-8.19945,-1.3075534,-0.39079827,1.3328652,2.2883377
17126,-2.982856,-8.267551,0.08172209,0.4577595,1.224421,1.5434059
17167,-2.4108016,-8.880466,1.9885708,1.1546775,1.2324214,0.8810803
17208,-0.8036005,-9.534244,0.9942854,1.2195445,1.4375038,0.67973256
17251,-1.1849703,-9.466142,0.61291564,0.79205245,1.4307845,1.0934509
17292,-1.2666923,-9.915613,0.84446156,0.9272338,1.4184532,0.9827937
17331,-1.7978859,-10.147159,0.10896278,0.39341426,1.3951201,1.5102643
17372,-2.7921712,-10.95076,-0.6537767,0.07385194,1.3146763,1.8007991
17412,-6.973618,-12.830367,1.1441092,0.61127716,1.0673462,1.4081825
17451,-5.5571017,-12.598822,1.3075534,0.6195212,1.1453456,1.3397057
17491,-3.6774938,-12.680544,3.214402,1.1066301,1.2031305,0.85249096
17535,-0.7218784,-15.173067,-1.1849703,-0.90241593,1.4796025,2.5944393
17576,2.1111538,-17.311462,-1.0760075,-2.62475,1.4347641,-2.042156
17615,7.0553403,-11.3321295,-0.61291564,-3.0485187,1.0122395,-1.6574514
17656,-2.0294318,-9.043911,0.19068487,0.07339556,1.3491147,1.4771117
17697,-3.2961242,-6.2108784,-3.1463003,-1.1759351,0.93783075,2.332943
17736,2.6832085,-4.0180025,-0.9125633,-2.889236,0.9564809,-1.8986259
17775,4.2086873,-3.7864566,0.6537767,2.8717554,0.7267124,-1.4166882
17816,2.1792557,-3.445948,0.3405087,2.8409905,1.0014232,-1.4157996
17856,0.040861044,-4.9850473,1.2666923,1.5061179,1.3218399,-0.032246884
17895,-4.3312707,-12.9529505,14.056199,1.5206807,0.7220214,0.29890743
17936,-12.067628,-17.052675,8.19945,0.729911,0.86308026,0.9739902
17976,1.1849703,-13.0619135,4.7126403,1.790715,1.2146378,-0.2463383
18027,5.7477865,-15.091345,-2.1111538,-2.9379082,1.1853472,-1.922798
18069,1.879608,-2.9556155,-1.7978859,-2.5307536,0.84912586,-2.333976
18109,0.6946377,-7.04172,-4.4810944,-1.9891721,0.99867594,-2.9878016
18148,-0.040861044,-13.633968,-3.9771416,-1.7137123,1.28695,3.131319
18191,-0.53119355,-10.079058,-0.27240697,-0.44222012,1.5116371,2.0446477
18231,-1.3756552,-7.273266,-1.2258313,-0.7610794,1.3226808,2.2986665
18270,-2.1383946,-8.430995,-0.27240697,-0.017203815,1.3204751,1.6975024
18309,-2.2201166,-9.888372,1.5390993,0.92051643,1.3041108,0.96461385
18351,-0.7627395,-9.847511,1.2666923,1.3397193,1.4217598,0.54199934
18392,-1.4573772,-9.656827,0.53119355,0.6786304,1.4115278,1.2212751
18431,-1.7570249,-9.765789,1.0351465,0.9942664,1.3649362,1.0383949
18470,-2.3018389,-10.460427,0.5720546,0.75160044,1.3478206,1.3272104
18515,-3.3642259,-10.760075,0.23154591,0.6549622,1.2670937,1.5020788
18556,-7.014479,-12.912089,1.1441092,1.0302538,1.0676249,1.4091133
18595,-4.944186,-12.912089,1.9477097,1.174102,1.1803712,1.1955255
18635,-2.9556155,-13.211738,2.2609777,1.3786623,1.296247,0.9177787
18676,-1.1441092,-15.745122,-2.2201166,-0.73782885,1.4134811,2.6657505
18723,3.255263,-17.502148,-1.334794,-2.4904282,1.3724191,-1.9599293
18763,3.2961242,-10.079058,-0.19068487,-2.8403957,1.2542382,-1.6285832
18802,-2.9147544,-7.9270425,-0.95342433,-0.09813327,1.2016608,1.8869289
18841,-1.1441092,-4.140586,-3.5276701,-1.6621908,0.8403834,2.827972
18880,4.671779,-3.8273177,-0.38136974,-2.9169507,0.68473685,-1.6522484
18920,4.2495484,-2.4516625,1.1849703,2.98337,0.50722593,-1.2988579
18959,1.1441092,-2.5606253,0.53119355,2.8184571,1.1130722,-1.1361262
18998,-1.1441092,-6.782933,4.7126403,1.7227411,0.9500998,0.23816676
19041,-11.3321295,-18.0061,13.6748295,1.5011398,0.7922784,0.6919889
19084,-4.1814466,-12.789507,4.140586,1.0961801,1.1395631,0.79030806
19125,4.140586,-14.206022,0.10896278,-3.08393,1.2870933,-1.5444866
19166,4.140586,-9.615966,-0.88532263,-2.8484707,1.156015,-1.7814404
19206,0.88532263,-3.9090397,-1.1168685,-2.2060776,1.2211828,-2.4713292
19254,-0.29964766,-12.367276,-5.134871,-1.5602031,1.1766546,3.0833032
19293,-0.50395286,-12.217452,0.23154591,0.64070076,1.5254335,1.1401038
19333,-1.2258313,-7.014479,-0.7627395,-0.4013984,1.3678057,2.1273956
19383,-1.7570249,-8.390134,-0.10896278,0.16076213,1.3639787,1.6327325
19424,-2.1111538,-9.275456,0.84446156,0.69632107,1.3303972,1.19029
19463,-0.84446156,-9.302697,1.4982382,1.3959627,1.3879857,0.5132523
19502,-0.5720546,-9.343558,0.61291564,1.1009424,1.4813057,0.7509291
19543,-0.8036005,-9.997335,0.92618364,1.1837027,1.4487524,0.7146503
19587,-1.3075534,-10.147159,0.50395286,0.703145,1.433566,1.2029246
19646,-2.8738933,-10.991621,-0.42223078,0.19827297,1.3124337,1.7166722
19685,-8.049625,-13.33432,1.4573772,0.8146862,1.0205158,1.3916874
19731,-5.6252036,-12.14935,1.3075534,0.79961437,1.1270639,1.3424065
19771,-2.3426998,-14.519291,1.607201,1.0243559,1.3775661,0.96949667
19810,-1.7978859,-16.630445,-1.56634,-0.49050573,1.4283859,2.287477
19849,7.014479,-16.235455,-1.9885708,-2.7209537,1.1487135,-1.8470432
19889,3.3778462,-9.724928,1.3756552,2.9318483,1.2119914,-1.1840487
19940,-2.9147544,-7.6546354,-3.405087,-1.039641,1.0410635,2.4336257
19986,1.4573772,-4.5628166,-1.7978859,-2.2667067,1.1013849,-2.460418
20032,4.440233,-3.445948,0.6537767,3.0550683,0.6547933,-1.4246074
20073,1.56634,-2.3018389,0.61291564,2.8045707,0.93975204,-1.1978086
20113,-0.53119355,-4.440233,1.1168685,1.2169689,1.2991477,0.44394574
20152,-4.372132,-13.6748295,12.4489975,1.5900053,0.8032752,0.3377466
20192,-11.604536,-16.358038,8.049625,1.0003684,0.8585895,0.96433675
20231,0.23154591,-10.501288,4.2904096,1.7819768,1.182423,-0.053915948
20270,5.012288,-14.628253,-0.42223078,-3.0231535,1.2396035,-1.654837
20309,2.3699405,-11.182305,-1.1441092,-2.644836,1.3396611,-2.020556
20348,-0.14982383,-5.8158884,-1.334794,-1.4415145,1.3438267,3.0298157
20388,-1.4982382,-9.00305,-2.7513103,-1.0839751,1.2359302,2.6429398
20427,-0.040861044,-10.800936,-2.6832085,-1.5085535,1.3272746,3.1263654
20469,-0.10896278,-9.956474,-1.334794,-1.3667188,1.4370905,3.0601406
20509,0.14982383,-8.471856,-0.14982383,-2.1585567,1.5457907,-2.3561945
20550,-0.27240697,-7.273266,1.2666923,1.7126403,1.3945067,0.21182758
20593,-0.27240697,-8.308413,1.4573772,1.772058,1.3942078,0.18478362
20634,-0.19068487,-10.310603,1.5390993,1.8322923,1.4215003,0.123265654
20676,0.10896278,-9.656827,0.88532263,2.0566227,1.4786875,-0.12246105
20722,-0.08172209,-10.528529,0.50395286,1.7900643,1.5223434,0.16076274
20765,-0.29964766,-10.882658,0.10896278,0.7549212,1.5415065,1.2220254
20806,-3.486809,-11.917805,0.84446156,0.8359975,1.2783953,1.333184
20846,-5.8158884,-14.47843,3.8681788,1.3521072,1.1213052,0.98387533
20885,-3.173541,-13.1708765,2.982856,1.4354869,1.2514373,0.8163617
20926,-0.38136974,-12.980191,3.2961242,2.0646942,1.3205268,0.115190275
20980,1.3756552,-14.437569,-1.2258313,-2.051221,1.443859,-2.2986665
21020,4.372132,-15.785983,1.0351465,-3.0741918,1.2935091,-1.338317
21060,6.5513873,-9.425281,-9.234595,-2.2460802,0.6942108,-2.5245595
21100,-0.27240697,-6.4015636,4.140586,1.9109046,0.9956827,0.0656948
21140,-1.607201,-2.982856,1.2666923,1.1063509,0.96949977,0.90333176
21179,2.3699405,-5.053149,0.50395286,2.962434,1.1236917,-1.3612735
21218,1.4982382,-4.2904096,-0.0,3.0799153,1.2348287,-1.5707964
21257,-0.53119355,-4.4810944,-0.3405087,-0.7277145,1.430911,2.1408367
21298,-0.53119355,-9.80665,4.5219555,1.5099603,1.1361295,0.11693398
21340,-7.7363577,-17.62473,15.213928,1.4225752,0.8014458,0.4704284
21380,-4.1814466,-12.108489,4.0180025,0.839685,1.1241517,0.805329
21421,2.6014864,-17.311462,-0.0,3.036895,1.421637,-1.5707964
21461,3.173541,-9.384419,1.0760075,2.7405672,1.2278278,-1.2439045
21501,-0.08172209,-5.284695,-0.08172209,-0.9240841,1.5489293,2.3561945
21543,-3.214402,-9.466142,0.53119355,0.0041265134,1.2393214,1.4070222
21585,-0.9125633,-9.997335,0.23154591,0.083852984,1.4769,1.3223089
21626,1.9885708,-6.428804,-3.173541,-2.4186447,1.0433064,-2.581837
21667,1.3756552,-10.61025,0.88532263,2.5410187,1.4178187,-0.99895865
21707,0.10896278,-9.724928,2.4108016,1.7787381,1.3275574,-0.045167
21747,-0.8036005,-9.234595,0.9942854,1.0295992,1.4332322,0.67973256
21795,-0.6537767,-9.384419,-0.08172209,-0.07003486,1.5007038,1.6951513
21836,-1.0351465,-9.956474,1.4573772,1.1489596,1.393149,0.6175923
21875,-1.9477097,-10.991621,2.1111538,1.0786487,1.3151885,0.7451514
21914,-4.944186,-8.008764,5.175732,1.6468819,0.8414517,0.7625219
21953,-4.862464,-8.853226,4.140586,1.413187,0.9458643,0.8654085
21997,-4.7943625,-11.114203,4.140586,1.278965,1.0527443,0.85843873
22038,-3.8681788,-12.299174,3.8681788,1.2366096,1.1522915,0.7853982
22079,-2.1792557,-14.1787815,4.2495484,1.4471529,1.2459074,0.47385135
22127,-1.7570249,-15.050485,2.7240696,1.195937,1.3586583,0.57285225
22168,-2.982856,-17.161638,-1.3756552,-0.5219084,1.3816807,2.0029144
22209,-0.040861044,-16.04477,-0.46309182,-1.5779779,1.5418258,3.0535853
22252,-1.879608,-13.293459,3.8681788,1.1270002,1.2579055,0.45231664
22291,-2.6832085,-10.95076,1.879608,0.48125663,1.2801083,0.95972973
22330,-2.7513103,-8.662541,2.1111538,0.50658375,1.1899981,0.9162981
22371,-1.525479,-6.782933,2.6832085,0.8882163,1.1437557,0.51695675
22411,-1.334794,-5.47538,3.6774938,1.0678946,0.950395,0.34817612
22454,-2.1792557,-3.336985,6.5922484,1.3156573,0.44802186,0.31926918
22519,-5.7477865,-2.2201166,7.43671,1.2873144,0.23195556,0.65799284
22560,-7.3549876,-2.4108016,4.4810944,0.808087,0.27293196,1.0235963
22608,-10.95076,-1.1441092,2.7649305,-0.5205233,0.10095423,1.3234779
22662,-12.980191,-2.9147544,-0.8036005,-1.2352276,0.22048138,1.6326271
22701,-12.912089,-5.012288,-6.469665,-1.4340582,0.33405083,2.0352874
22741,-12.762266,-6.8237944,-6.6331096,-1.4442773,0.4429843,2.050114
22780,-11.495573,-4.862464,-6.932757,-1.6374174,0.3475143,2.113478
22819,-9.575105,-6.742072,-6.932757,-1.6397249,0.51831543,2.197475
22858,-7.6954966,-10.419566,-6.66035,-1.5577893,0.79715145,2.2842128
22898,-7.5865335,-7.6546354,-4.0180025,-1.4027305,0.728179,2.0578606
22937,-6.742072,-6.701211,-2.1383946,-1.164414,0.75840837,1.8779316
22978,-5.6252036,-6.238119,-1.6889231,-1.0021201,0.815513,1.8624753
23018,-5.284695,-4.630918,-0.8036005,-0.84494436,0.71389836,1.7217021
23061,-6.932757,-3.8273177,-0.88532263,-0.968934,0.50101084,1.6978103
23110,-7.5456724,-2.0294318,-1.879608,-1.3430717,0.25528404,1.8149254
23150,-9.193735,-0.5720546,-1.2666923,-1.485571,0.061562035,1.707712
23189,-9.193735,-0.46309182,-0.53119355,-1.3721101,0.050244182,1.6285099
23231,-9.084772,-0.50395286,0.50395286,-1.2606444,0.05533058,1.5153809
23274,-9.765789,-0.14982383,1.2258313,-1.2100528,0.015221073,1.4459264
23350,-9.425281,-0.53119355,1.0760075,-1.0972172,0.055936262,1.4571266
23390,-9.765789,1.2258313,4.1814466,-1.1566287,-0.11488242,1.1662413
23438,-9.043911,0.10896278,1.2666923,-1.1699378,-0.011931163,1.4316413
23481,-9.697687,0.14982383,2.070293,-1.1862392,-0.01510783,1.3604704
23522,-9.575105,1.2258313,4.1814466,-1.344215,-0.11678952,1.1590577
23561,-8.853226,0.040861044,1.9885708,-1.3153266,-0.0045031547,1.349848
23602,-8.471856,0.42223078,6.469665,-1.2784313,-0.03958936,0.91860646
23643,-7.7772183,0.8036005,9.193735,-1.3172604,-0.06663431,0.70212406
23685,-6.2108784,0.7627395,8.158588,-1.4795696,-0.07425028,0.65067416
23732,-5.47538,0.8036005,7.3958488,-1.5569376,-0.08710711,0.6372845
23763,-5.053149,1.0351465,7.5865335,-1.6595106,-0.11307625,0.5875882
23802,-3.568531,1.920469,11.182305,2.7959776,-0.16217571,0.3089072
23841,-3.336985,2.152015,8.853226,-2.4288511,-0.22365075,0.36045557
23880,-2.3699405,1.3075534,8.499097,-0.7808932,-0.14712188,0.27193844
23919,-1.6889231,0.6946377,6.3607025,-0.22874996,-0.10516087,0.25953588
23958,-2.3426998,1.0351465,7.9270425,-0.8478561,-0.124581344,0.28735328
23998,-1.607201,1.9885708,9.765789,1.7996882,-0.1982833,0.16311249
24038,-1.1168685,2.070293,9.615966,1.6142131,-0.21068607,0.1156292
24081,-0.08172209,2.6014864,7.8180795,2.0588517,-0.32121146,0.010452582
24123,1.2258313,4.140586,8.580819,2.085023,-0.44564074,-0.14189705
24162,-0.5720546,4.140586,7.8180795,2.7057905,-0.48595592,0.07304057
24202,-1.6480621,4.5628166,8.281172,-3.0818124,-0.49543467,0.1964465
24241,-1.8387469,4.3312707,8.580819,-3.0016916,-0.45848027,0.21109332
24280,-2.1792557,4.7535014,9.112013,-2.9219675,-0.46952268,0.23475336
24319,-2.2609777,4.944186,8.076866,-2.89302,-0.53264886,0.27294615
24358,-2.5333846,3.990762,8.539958,-2.6543784,-0.42119575,0.28838125
24399,-1.7978859,4.1814466,8.499097,3.1131876,-0.44860482,0.20846523
24439,-1.4982382,4.372132,9.084772,2.944882,-0.44332212,0.16344634
24479,-1.525479,4.2904096,7.8861814,-3.1030061,-0.49058512,0.19107705
24520,-1.4165162,4.399372,9.00305,3.1359675,-0.44972444,0.15605801
24566,-1.7570249,4.2086873,8.308413,-2.8530793,-0.46011865,0.20840485
24610,-1.334794,4.5628166,8.812365,-3.1049895,-0.47315,0.15032564
24656,-1.3075534,4.4810944,9.302697,-3.1124022,-0.44508666,0.13964158
